0 , 1
1 , 0
2 , 1
3 , 0
4 , 0
5 , 1
6 , 0
7 , 0
8 , 0
9 , 1
10 , 1
11 , 0
12 , 1
13 , 1
14 , 0
15 , 0
16 , 0
17 , 0
18 , 0
19 , 0
20 , 1
21 , 1
22 , 1
23 , 1
24 , 1
25 , 1
26 , 0
27 , 1
28 , 1
29 , 0
30 , 1
31 , 0
32 , 0
33 , 1
34 , 0
35 , 1
36 , 0
37 , 1
38 , 1
39 , 1
40 , 1
41 , 0
42 , 0
43 , 0
44 , 0
45 , 0
46 , 1
47 , 1
48 , 0
49 , 0
50 , 1
51 , 1
52 , 0
53 , 0
54 , 1
55 , 0
56 , 1
57 , 1
58 , 1
59 , 1
60 , 0
61 , 0
62 , 1
63 , 1
64 , 1
65 , 0
66 , 1
67 , 1
68 , 1
69 , 1
70 , 1
71 , 0
72 , 1
73 , 0
74 , 0
75 , 1
76 , 0
77 , 0
78 , 0
79 , 1
80 , 0
81 , 1
82 , 1
83 , 1
84 , 0
85 , 1
86 , 1
87 , 0
88 , 0
89 , 1
90 , 1
91 , 0
92 , 1
93 , 1
94 , 1
95 , 1
96 , 1
97 , 0
98 , 1
99 , 1
100 , 1
101 , 1
102 , 0
103 , 1
104 , 0
105 , 1
106 , 1
107 , 0
108 , 0
109 , 0
110 , 1
111 , 0
112 , 0
113 , 0
114 , 0
115 , 1
116 , 1
117 , 1
118 , 0
119 , 1
120 , 1
121 , 1
122 , 1
123 , 1
124 , 0
125 , 0
126 , 1
127 , 1
128 , 1
129 , 1
130 , 1
131 , 0
132 , 0
133 , 1
134 , 0
135 , 0
136 , 1
137 , 0
138 , 0
139 , 0
140 , 0
141 , 0
142 , 1
143 , 1
144 , 1
145 , 1
146 , 0
147 , 0
148 , 1
149 , 1
150 , 0
151 , 1
152 , 0
153 , 1
154 , 1
155 , 0
156 , 0
157 , 0
158 , 0
159 , 0
160 , 0
161 , 1
162 , 1
163 , 1
164 , 0
165 , 0
166 , 1
167 , 1
168 , 1
169 , 1
170 , 1
171 , 1
172 , 1
173 , 0
174 , 1
175 , 0
176 , 0
177 , 0
178 , 0
179 , 0
180 , 0
181 , 1
182 , 1
183 , 0
184 , 1
185 , 1
186 , 0
187 , 0
188 , 0
189 , 1
190 , 1
191 , 0
192 , 0
193 , 0
194 , 1
195 , 1
196 , 0
197 , 0
198 , 1
199 , 0
200 , 0
201 , 0
202 , 1
203 , 1
204 , 0
205 , 1
206 , 1
207 , 0
208 , 0
209 , 0
210 , 1
211 , 1
212 , 1
213 , 0
214 , 0
215 , 1
216 , 0
217 , 1
218 , 0
219 , 1
220 , 1
221 , 1
222 , 0
223 , 0
224 , 1
225 , 1
226 , 1
227 , 1
228 , 0
229 , 1
230 , 0
231 , 0
232 , 0
233 , 1
234 , 0
235 , 1
236 , 0
237 , 0
238 , 1
239 , 1
240 , 1
241 , 0
242 , 0
243 , 1
244 , 0
245 , 0
246 , 1
247 , 0
248 , 0
249 , 1
250 , 0
251 , 0
252 , 1
253 , 1
254 , 0
255 , 0
256 , 1
257 , 1
258 , 1
259 , 1
260 , 1
261 , 1
262 , 0
263 , 1
264 , 0
265 , 0
266 , 1
267 , 1
268 , 0
269 , 1
270 , 0
271 , 0
272 , 1
273 , 1
274 , 0
275 , 1
276 , 1
277 , 1
278 , 1
279 , 0
280 , 0
281 , 1
282 , 1
283 , 1
284 , 1
285 , 0
286 , 1
287 , 1
288 , 1
289 , 1
290 , 1
291 , 0
292 , 0
293 , 0
294 , 0
295 , 1
296 , 1
297 , 0
298 , 1
299 , 0
300 , 1
301 , 0
302 , 0
303 , 0
304 , 1
305 , 0
306 , 0
307 , 0
308 , 0
309 , 1
310 , 1
311 , 0
312 , 0
313 , 1
314 , 0
315 , 0
316 , 0
317 , 1
318 , 1
319 , 0
320 , 0
321 , 1
322 , 0
323 , 1
324 , 1
325 , 0
326 , 1
327 , 1
328 , 1
329 , 0
330 , 1
331 , 0
332 , 1
333 , 1
334 , 1
335 , 0
336 , 1
337 , 0
338 , 1
339 , 0
340 , 1
341 , 1
342 , 1
343 , 0
344 , 0
345 , 0
346 , 0
347 , 1
348 , 1
349 , 1
350 , 0
351 , 1
352 , 0
353 , 1
354 , 1
355 , 1
356 , 1
357 , 0
358 , 0
359 , 1
360 , 0
361 , 1
362 , 0
363 , 1
364 , 1
365 , 1
366 , 0
367 , 0
368 , 0
369 , 1
370 , 0
371 , 1
372 , 1
373 , 0
374 , 0
375 , 0
376 , 0
377 , 0
378 , 1
379 , 1
380 , 0
381 , 1
382 , 1
383 , 0
384 , 1
385 , 1
386 , 0
387 , 0
388 , 1
389 , 0
390 , 1
391 , 0
392 , 0
393 , 1
394 , 0
395 , 1
396 , 1
397 , 1
398 , 0
399 , 1
400 , 1
401 , 0
402 , 1
403 , 0
404 , 1
405 , 1
406 , 0
407 , 0
408 , 0
409 , 1
410 , 1
411 , 1
412 , 1
413 , 1
414 , 0
415 , 0
416 , 1
417 , 0
418 , 0
419 , 0
420 , 0
421 , 0
422 , 1
423 , 0
424 , 1
425 , 1
426 , 0
427 , 1
428 , 1
429 , 1
430 , 1
431 , 0
432 , 0
433 , 1
434 , 1
435 , 0
436 , 1
437 , 0
438 , 1
439 , 1
440 , 1
441 , 0
442 , 0
443 , 1
444 , 1
445 , 0
446 , 0
447 , 0
448 , 1
449 , 0
450 , 1
451 , 0
452 , 0
453 , 0
454 , 0
455 , 1
456 , 0
457 , 1
458 , 0
459 , 1
460 , 1
461 , 0
462 , 0
463 , 0
464 , 1
465 , 1
466 , 0
467 , 1
468 , 1
469 , 1
470 , 1
471 , 1
472 , 1
473 , 0
474 , 0
475 , 0
476 , 0
477 , 1
478 , 0
479 , 1
480 , 0
481 , 1
482 , 0
483 , 1
484 , 0
485 , 1
486 , 0
487 , 1
488 , 1
489 , 1
490 , 1
491 , 1
492 , 1
493 , 1
494 , 1
495 , 1
496 , 1
497 , 0
498 , 1
499 , 0
500 , 1
501 , 0
502 , 1
503 , 1
504 , 0
505 , 0
506 , 1
507 , 0
508 , 0
509 , 0
510 , 0
511 , 1
512 , 0
513 , 0
514 , 1
515 , 1
516 , 0
517 , 0
518 , 1
519 , 0
520 , 1
521 , 0
522 , 0
523 , 1
524 , 1
525 , 1
526 , 1
527 , 0
528 , 0
529 , 1
530 , 1
531 , 0
532 , 0
533 , 1
534 , 0
535 , 0
536 , 0
537 , 1
538 , 0
539 , 0
540 , 1
541 , 1
542 , 0
543 , 1
544 , 1
545 , 0
546 , 1
547 , 0
548 , 1
549 , 0
550 , 0
551 , 0
552 , 1
553 , 1
554 , 0
555 , 1
556 , 1
557 , 0
558 , 0
559 , 0
560 , 0
561 , 0
562 , 0
563 , 1
564 , 0
565 , 1
566 , 0
567 , 0
568 , 0
569 , 0
570 , 0
571 , 1
572 , 0
573 , 0
574 , 0
575 , 1
576 , 1
577 , 1
578 , 0
579 , 1
580 , 1
581 , 0
582 , 0
583 , 1
584 , 1
585 , 1
586 , 0
587 , 0
588 , 0
589 , 1
590 , 1
591 , 0
592 , 0
593 , 0
594 , 1
595 , 0
596 , 0
597 , 0
598 , 1
599 , 1
600 , 1
601 , 1
602 , 0
603 , 0
604 , 1
605 , 0
606 , 0
607 , 0
608 , 0
609 , 1
610 , 0
611 , 1
612 , 0
613 , 0
614 , 1
615 , 0
616 , 0
617 , 1
618 , 0
619 , 0
620 , 1
621 , 0
622 , 0
623 , 1
624 , 0
625 , 1
626 , 1
627 , 0
628 , 1
629 , 0
630 , 0
631 , 0
632 , 1
633 , 1
634 , 0
635 , 0
636 , 0
637 , 0
638 , 1
639 , 0
640 , 0
641 , 1
642 , 1
643 , 1
644 , 1
645 , 1
646 , 1
647 , 0
648 , 0
649 , 0
650 , 1
651 , 1
652 , 0
653 , 0
654 , 1
655 , 1
656 , 1
657 , 0
658 , 1
659 , 0
660 , 0
661 , 0
662 , 1
663 , 0
664 , 0
665 , 1
666 , 0
667 , 1
668 , 0
669 , 0
670 , 1
671 , 1
672 , 1
673 , 0
674 , 1
675 , 1
676 , 1
677 , 0
678 , 1
679 , 0
680 , 0
681 , 0
682 , 0
683 , 1
684 , 1
685 , 1
686 , 1
687 , 1
688 , 1
689 , 0
690 , 1
691 , 0
692 , 0
693 , 1
694 , 0
695 , 0
696 , 0
697 , 0
698 , 0
699 , 0
700 , 0
701 , 1
702 , 1
703 , 0
704 , 1
705 , 0
706 , 0
707 , 0
708 , 1
709 , 1
710 , 1
711 , 1
712 , 1
713 , 1
714 , 0
715 , 0
716 , 0
717 , 0
718 , 0
719 , 0
720 , 1
721 , 0
722 , 0
723 , 0
724 , 0
725 , 1
726 , 0
727 , 0
728 , 0
729 , 1
730 , 1
731 , 1
732 , 1
733 , 1
734 , 0
735 , 0
736 , 1
737 , 1
738 , 0
739 , 1
740 , 1
741 , 1
742 , 0
743 , 0
744 , 1
745 , 1
746 , 0
747 , 1
748 , 0
749 , 0
750 , 0
751 , 1
752 , 0
753 , 0
754 , 0
755 , 0
756 , 1
757 , 1
758 , 1
759 , 1
760 , 1
761 , 1
762 , 0
763 , 1
764 , 1
765 , 1
766 , 1
767 , 1
768 , 0
769 , 1
770 , 0
771 , 1
772 , 0
773 , 0
774 , 1
775 , 1
776 , 0
777 , 1
778 , 0
779 , 1
780 , 0
781 , 1
782 , 0
783 , 0
784 , 0
785 , 0
786 , 0
787 , 1
788 , 0
789 , 1
790 , 1
791 , 1
792 , 0
793 , 1
794 , 0
795 , 1
796 , 1
797 , 1
798 , 1
799 , 1
800 , 1
801 , 0
802 , 0
803 , 0
804 , 1
805 , 0
806 , 0
807 , 1
808 , 1
809 , 1
810 , 0
811 , 0
812 , 1
813 , 0
814 , 0
815 , 1
816 , 0
817 , 0
818 , 0
819 , 1
820 , 0
821 , 0
822 , 0
823 , 0
824 , 0
825 , 0
826 , 0
827 , 1
828 , 0
829 , 0
830 , 0
831 , 0
832 , 0
833 , 1
834 , 1
835 , 1
836 , 0
837 , 0
838 , 0
839 , 0
840 , 1
841 , 1
842 , 0
843 , 1
844 , 1
845 , 1
846 , 1
847 , 0
848 , 1
849 , 0
850 , 1
851 , 1
852 , 0
853 , 0
854 , 1
855 , 1
856 , 1
857 , 0
858 , 0
859 , 0
